SystemCodeNumber,Capacity,Occupancy,LastUpdated,OccupancyRate,Date,Time,DayOfWeek,Hour
Others-CCCPS202,2937,1142,2016-10-27 16:26:39,38.88321416411304,2016-10-27,16:26:39,Thu,16
Others-CCCPS202,2937,584,2016-10-28 08:16:41,19.88423561457269,2016-10-28,08:16:41,Fri,8
Others-CCCPS202,2937,774,2016-10-28 08:56:40,26.353421859039837,2016-10-28,08:56:40,Fri,8
Others-CCCPS202,2937,878,2016-10-28 09:29:43,29.89445011916922,2016-10-28,09:29:43,Fri,9
Others-CCCPS202,2937,966,2016-10-28 10:02:44,32.89070480081716,2016-10-28,10:02:44,Fri,10
Others-CCCPS202,2937,1015,2016-10-28 10:29:41,34.55907388491658,2016-10-28,10:29:41,Fri,10
Others-CCCPS202,2937,1087,2016-10-28 10:56:43,37.01055498808308,2016-10-28,10:56:43,Fri,10
Others-CCCPS202,2937,1131,2016-10-28 11:29:44,38.50868232890705,2016-10-28,11:29:44,Fri,11
Others-CCCPS202,2937,1165,2016-10-28 12:02:44,39.66632618318012,2016-10-28,12:02:44,Fri,12
Others-CCCPS202,2937,1189,2016-10-28 12:29:45,40.483486550902285,2016-10-28,12:29:45,Fri,12
Others-CCCPS202,2937,1235,2016-10-28 13:02:43,42.04971058903643,2016-10-28,13:02:43,Fri,13
Others-CCCPS202,2937,1242,2016-10-28 13:29:45,42.288049029622066,2016-10-28,13:29:45,Fri,13
Others-CCCPS202,2937,1248,2016-10-28 14:02:39,42.492339121552604,2016-10-28,14:02:39,Fri,14
Others-CCCPS202,2937,1249,2016-10-28 14:29:45,42.526387470207695,2016-10-28,14:29:45,Fri,14
Others-CCCPS202,2937,1226,2016-10-28 15:02:43,41.74327545114062,2016-10-28,15:02:43,Fri,15
Others-CCCPS202,2937,1181,2016-10-28 15:29:41,40.21109976166156,2016-10-28,15:29:41,Fri,15
Others-CCCPS202,2937,1127,2016-10-28 16:02:40,38.372488934286686,2016-10-28,16:02:40,Fri,16
Others-CCCPS202,2937,1049,2016-10-28 16:29:42,35.71671773918965,2016-10-28,16:29:42,Fri,16
Others-CCCPS202,2937,425,2016-10-29 07:59:48,14.470548178413347,2016-10-29,07:59:48,Sat,7
Others-CCCPS202,2937,431,2016-10-29 08:26:46,14.674838270343889,2016-10-29,08:26:46,Sat,8
Others-CCCPS202,2937,476,2016-10-29 08:59:48,16.207013959822948,2016-10-29,08:59:48,Sat,8
Others-CCCPS202,2937,511,2016-10-29 09:26:50,17.398706162751107,2016-10-29,09:26:50,Sat,9
Others-CCCPS202,2937,573,2016-10-29 09:59:51,19.5097037793667,2016-10-29,09:59:51,Sat,9
Others-CCCPS202,2937,639,2016-10-29 10:26:49,21.756894790602654,2016-10-29,10:26:49,Sat,10
Others-CCCPS202,2937,719,2016-10-29 10:59:46,24.480762683009875,2016-10-29,10:59:46,Sat,10
Others-CCCPS202,2937,751,2016-10-29 11:25:51,25.57030983997276,2016-10-29,11:25:51,Sat,11
Others-CCCPS202,2937,815,2016-10-29 12:06:51,27.749404153898535,2016-10-29,12:06:51,Sat,12
Others-CCCPS202,2937,838,2016-10-29 12:26:46,28.53251617296561,2016-10-29,12:26:46,Sat,12
Others-CCCPS202,2937,860,2016-10-29 12:59:51,29.281579843377596,2016-10-29,12:59:51,Sat,12
Others-CCCPS202,2937,878,2016-10-29 13:26:47,29.89445011916922,2016-10-29,13:26:47,Sat,13
Others-CCCPS202,2937,911,2016-10-29 13:59:51,31.0180456247872,2016-10-29,13:59:51,Sat,13
Others-CCCPS202,2937,937,2016-10-29 14:26:50,31.903302689819544,2016-10-29,14:26:50,Sat,14
Others-CCCPS202,2937,960,2016-10-29 14:59:51,32.686414708886616,2016-10-29,14:59:51,Sat,14
Others-CCCPS202,2937,960,2016-10-29 15:26:52,32.686414708886616,2016-10-29,15:26:52,Sat,15
Others-CCCPS202,2937,963,2016-10-29 15:59:51,32.78855975485189,2016-10-29,15:59:51,Sat,15
Others-CCCPS202,2937,956,2016-10-29 16:26:53,32.55022131426626,2016-10-29,16:26:53,Sat,16
Others-CCCPS202,2937,445,2016-10-30 07:59:55,15.151515151515152,2016-10-30,07:59:55,Sun,7
Others-CCCPS202,2937,446,2016-10-30 08:25:53,15.185563500170241,2016-10-30,08:25:53,Sun,8
Others-CCCPS202,2937,461,2016-10-30 08:59:52,15.696288729996596,2016-10-30,08:59:52,Sun,8
Others-CCCPS202,2937,469,2016-10-30 09:25:57,15.968675519237317,2016-10-30,09:25:57,Sun,9
Others-CCCPS202,2937,482,2016-10-30 09:59:52,16.41130405175349,2016-10-30,09:59:52,Sun,9
Others-CCCPS202,2937,506,2016-10-30 10:25:54,17.228464419475657,2016-10-30,10:25:54,Sun,10
Others-CCCPS202,2937,537,2016-10-30 10:59:56,18.283963227783453,2016-10-30,10:59:56,Sun,10
Others-CCCPS202,2937,591,2016-10-30 11:25:55,20.122574055158324,2016-10-30,11:25:55,Sun,11
Others-CCCPS202,2937,628,2016-10-30 11:59:58,21.382362955396662,2016-10-30,11:59:58,Sun,11
Others-CCCPS202,2937,648,2016-10-30 12:26:54,22.06332992849847,2016-10-30,12:26:54,Sun,12
Others-CCCPS202,2937,695,2016-10-30 13:06:59,23.663602315287708,2016-10-30,13:06:59,Sun,13
Others-CCCPS202,2937,732,2016-10-30 13:25:59,24.923391215526046,2016-10-30,13:25:59,Sun,13
Others-CCCPS202,2937,743,2016-10-30 13:59:59,25.297923050732038,2016-10-30,13:59:59,Sun,13
Others-CCCPS202,2937,745,2016-10-30 14:32:54,25.36601974804222,2016-10-30,14:32:54,Sun,14
Others-CCCPS202,2937,758,2016-10-30 15:00:00,25.808648280558394,2016-10-30,15:00:00,Sun,15
Others-CCCPS202,2937,745,2016-10-30 15:32:59,25.36601974804222,2016-10-30,15:32:59,Sun,15
Others-CCCPS202,2937,504,2016-10-31 08:00:03,17.160367722165475,2016-10-31,08:00:03,Mon,8
Others-CCCPS202,2937,623,2016-10-31 08:26:02,21.21212121212121,2016-10-31,08:26:02,Mon,8
Others-CCCPS202,2937,801,2016-10-31 09:00:00,27.272727272727273,2016-10-31,09:00:00,Mon,9
Others-CCCPS202,2937,925,2016-10-31 09:26:03,31.49472250595846,2016-10-31,09:26:03,Mon,9
Others-CCCPS202,2937,1049,2016-10-31 10:00:05,35.71671773918965,2016-10-31,10:00:05,Mon,10
Others-CCCPS202,2937,1099,2016-10-31 10:26:02,37.41913517194416,2016-10-31,10:26:02,Mon,10
Others-CCCPS202,2937,1133,2016-10-31 11:00:02,38.57677902621723,2016-10-31,11:00:02,Mon,11
Others-CCCPS202,2937,1148,2016-10-31 11:26:04,39.08750425604358,2016-10-31,11:26:04,Mon,11
Others-CCCPS202,2937,1200,2016-10-31 12:00:04,40.85801838610828,2016-10-31,12:00:04,Mon,12
Others-CCCPS202,2937,1217,2016-10-31 12:26:06,41.43684031324481,2016-10-31,12:26:06,Mon,12
Others-CCCPS202,2937,1227,2016-10-31 13:00:06,41.77732379979571,2016-10-31,13:00:06,Mon,13
Others-CCCPS202,2937,1222,2016-10-31 13:26:01,41.607082056520255,2016-10-31,13:26:01,Mon,13
Others-CCCPS202,2937,1230,2016-10-31 13:59:47,41.87946884576098,2016-10-31,13:59:47,Mon,13
Others-CCCPS202,2937,1227,2016-10-31 14:26:05,41.77732379979571,2016-10-31,14:26:05,Mon,14
Others-CCCPS202,2937,1186,2016-10-31 15:00:03,40.38134150493701,2016-10-31,15:00:03,Mon,15
Others-CCCPS202,2937,1129,2016-10-31 15:27:04,38.44058563159687,2016-10-31,15:27:04,Mon,15
Others-CCCPS202,2937,1073,2016-10-31 16:00:07,36.533878106911814,2016-10-31,16:00:07,Mon,16
Others-CCCPS202,2937,1003,2016-10-31 16:26:06,34.150493701055495,2016-10-31,16:26:06,Mon,16
Others-CCCPS202,2937,451,2016-11-01 08:06:07,15.355805243445692,2016-11-01,08:06:07,Tue,8
Others-CCCPS202,2937,545,2016-11-01 08:26:07,18.556350017024176,2016-11-01,08:26:07,Tue,8
Others-CCCPS202,2937,741,2016-11-01 09:00:08,25.22982635342186,2016-11-01,09:00:08,Tue,9
Others-CCCPS202,2937,865,2016-11-01 09:26:12,29.451821586653047,2016-11-01,09:26:12,Tue,9
Others-CCCPS202,2937,1042,2016-11-01 10:00:08,35.47837929860402,2016-11-01,10:00:08,Tue,10
Others-CCCPS202,2937,1109,2016-11-01 10:26:11,37.759618658495064,2016-11-01,10:26:11,Tue,10
Others-CCCPS202,2937,1171,2016-11-01 11:00:09,39.870616275110656,2016-11-01,11:00:09,Tue,11
Others-CCCPS202,2937,1169,2016-11-01 11:26:11,39.802519577800474,2016-11-01,11:26:11,Tue,11
Others-CCCPS202,2937,1214,2016-11-01 12:00:08,41.334695267279535,2016-11-01,12:00:08,Tue,12
Others-CCCPS202,2937,1216,2016-11-01 12:26:12,41.40279196458972,2016-11-01,12:26:12,Tue,12
Others-CCCPS202,2937,1240,2016-11-01 13:00:12,42.219952332311884,2016-11-01,13:00:12,Tue,13
Others-CCCPS202,2937,1228,2016-11-01 13:26:12,41.8113721484508,2016-11-01,13:26:12,Tue,13
Others-CCCPS202,2937,1225,2016-11-01 14:00:09,41.70922710248553,2016-11-01,14:00:09,Tue,14
Others-CCCPS202,2937,1194,2016-11-01 14:26:10,40.65372829417773,2016-11-01,14:26:10,Tue,14
Others-CCCPS202,2937,1157,2016-11-01 15:00:12,39.39393939393939,2016-11-01,15:00:12,Tue,15
Others-CCCPS202,2937,1109,2016-11-01 15:27:09,37.759618658495064,2016-11-01,15:27:09,Tue,15
Others-CCCPS202,2937,1048,2016-11-01 16:00:09,35.682669390534556,2016-11-01,16:00:09,Tue,16
Others-CCCPS202,2937,943,2016-11-01 16:33:14,32.107592781750085,2016-11-01,16:33:14,Tue,16
Others-CCCPS202,2937,488,2016-11-02 07:56:18,16.61559414368403,2016-11-02,07:56:18,Wed,7
Others-CCCPS202,2937,616,2016-11-02 08:30:14,20.973782771535582,2016-11-02,08:30:14,Wed,8
Others-CCCPS202,2937,778,2016-11-02 08:56:14,26.489615253660197,2016-11-02,08:56:14,Wed,8
Others-CCCPS202,2937,958,2016-11-02 09:30:15,32.61831801157644,2016-11-02,09:30:15,Wed,9
Others-CCCPS202,2937,1075,2016-11-02 09:56:15,36.601974804221996,2016-11-02,09:56:15,Wed,9
Others-CCCPS202,2937,1162,2016-11-02 10:29:19,39.564181137214845,2016-11-02,10:29:19,Wed,10
Others-CCCPS202,2937,1206,2016-11-02 10:56:16,41.062308478038815,2016-11-02,10:56:16,Wed,10
Others-CCCPS202,2937,1260,2016-11-02 11:30:19,42.90091930541369,2016-11-02,11:30:19,Wed,11
Others-CCCPS202,2937,1289,2016-11-02 11:56:19,43.8883214164113,2016-11-02,11:56:19,Wed,11
Others-CCCPS202,2937,1285,2016-11-02 12:30:20,43.752128021790945,2016-11-02,12:30:20,Wed,12
Others-CCCPS202,2937,1299,2016-11-02 13:03:20,44.2288049029622,2016-11-02,13:03:20,Wed,13
Others-CCCPS202,2937,1269,2016-11-02 13:30:18,43.2073544433095,2016-11-02,13:30:18,Wed,13
Others-CCCPS202,2937,1278,2016-11-02 14:03:20,43.51378958120531,2016-11-02,14:03:20,Wed,14
Others-CCCPS202,2937,1284,2016-11-02 14:30:16,43.718079673135854,2016-11-02,14:30:16,Wed,14
Others-CCCPS202,2937,1261,2016-11-02 14:56:19,42.93496765406878,2016-11-02,14:56:19,Wed,14
Others-CCCPS202,2937,1207,2016-11-02 15:29:19,41.096356826693906,2016-11-02,15:29:19,Wed,15
Others-CCCPS202,2937,1120,2016-11-02 16:03:20,38.13415049370106,2016-11-02,16:03:20,Wed,16
Others-CCCPS202,2937,1037,2016-11-02 16:30:18,35.308137555328564,2016-11-02,16:30:18,Wed,16
Others-CCCPS202,2937,550,2016-11-03 08:00:22,18.726591760299627,2016-11-03,08:00:22,Thu,8
Others-CCCPS202,2937,659,2016-11-03 08:26:26,22.43786176370446,2016-11-03,08:26:26,Thu,8
Others-CCCPS202,2937,872,2016-11-03 09:00:22,29.69016002723868,2016-11-03,09:00:22,Thu,9
Others-CCCPS202,2937,988,2016-11-03 09:26:22,33.63976847122915,2016-11-03,09:26:22,Thu,9
Others-CCCPS202,2937,1122,2016-11-03 10:00:22,38.20224719101124,2016-11-03,10:00:22,Thu,10
Others-CCCPS202,2937,1172,2016-11-03 10:26:25,39.90466462376575,2016-11-03,10:26:25,Thu,10
Others-CCCPS202,2937,1242,2016-11-03 11:00:24,42.288049029622066,2016-11-03,11:00:24,Thu,11
Others-CCCPS202,2937,1265,2016-11-03 11:26:27,43.07116104868914,2016-11-03,11:26:27,Thu,11
Others-CCCPS202,2937,1285,2016-11-03 12:00:26,43.752128021790945,2016-11-03,12:00:26,Thu,12
Others-CCCPS202,2937,1296,2016-11-03 12:26:27,44.12665985699694,2016-11-03,12:26:27,Thu,12
Others-CCCPS202,2937,1322,2016-11-03 12:59:26,45.01191692202928,2016-11-03,12:59:26,Thu,12
Others-CCCPS202,2937,1330,2016-11-03 13:26:26,45.284303711270006,2016-11-03,13:26:26,Thu,13
Others-CCCPS202,2937,1342,2016-11-03 13:59:26,45.69288389513109,2016-11-03,13:59:26,Thu,13
Others-CCCPS202,2937,1313,2016-11-03 14:26:23,44.70548178413347,2016-11-03,14:26:23,Thu,14
Others-CCCPS202,2937,1276,2016-11-03 15:00:23,43.445692883895134,2016-11-03,15:00:23,Thu,15
Others-CCCPS202,2937,1215,2016-11-03 15:26:24,41.368743615934626,2016-11-03,15:26:24,Thu,15
Others-CCCPS202,2937,1165,2016-11-03 16:03:28,39.66632618318012,2016-11-03,16:03:28,Thu,16
Others-CCCPS202,2937,1032,2016-11-03 16:30:27,35.13789581205312,2016-11-03,16:30:27,Thu,16
Others-CCCPS202,2937,541,2016-11-04 08:00:29,18.420156622403812,2016-11-04,08:00:29,Fri,8
Others-CCCPS202,2937,663,2016-11-04 08:26:32,22.57405515832482,2016-11-04,08:26:32,Fri,8
Others-CCCPS202,2937,860,2016-11-04 08:59:32,29.281579843377596,2016-11-04,08:59:32,Fri,8
Others-CCCPS202,2937,961,2016-11-04 09:33:32,32.72046305754171,2016-11-04,09:33:32,Fri,9
Others-CCCPS202,2937,1032,2016-11-04 10:00:29,35.13789581205312,2016-11-04,10:00:29,Fri,10
Others-CCCPS202,2937,1060,2016-11-04 10:26:31,36.09124957439564,2016-11-04,10:26:31,Fri,10
Others-CCCPS202,2937,1108,2016-11-04 11:00:33,37.72557030983997,2016-11-04,11:00:33,Fri,11
Others-CCCPS202,2937,1150,2016-11-04 11:33:31,39.15560095335376,2016-11-04,11:33:31,Fri,11
Others-CCCPS202,2937,1188,2016-11-04 12:00:31,40.449438202247194,2016-11-04,12:00:31,Fri,12
Others-CCCPS202,2937,1193,2016-11-04 12:33:34,40.61967994552264,2016-11-04,12:33:34,Fri,12
Others-CCCPS202,2937,1195,2016-11-04 13:00:30,40.68777664283282,2016-11-04,13:00:30,Fri,13
Others-CCCPS202,2937,1195,2016-11-04 13:26:33,40.68777664283282,2016-11-04,13:26:33,Fri,13
Others-CCCPS202,2937,1197,2016-11-04 13:59:31,40.755873340143005,2016-11-04,13:59:31,Fri,13
Others-CCCPS202,2937,1165,2016-11-04 14:26:30,39.66632618318012,2016-11-04,14:26:30,Fri,14
Others-CCCPS202,2937,1110,2016-11-04 15:00:30,37.793667007150155,2016-11-04,15:00:30,Fri,15
Others-CCCPS202,2937,1047,2016-11-04 15:26:30,35.648621041879466,2016-11-04,15:26:30,Fri,15
Others-CCCPS202,2937,984,2016-11-04 16:00:33,33.50357507660878,2016-11-04,16:00:33,Fri,16
Others-CCCPS202,2937,920,2016-11-04 16:26:30,31.32448076268301,2016-11-04,16:26:30,Fri,16
Others-CCCPS202,2937,364,2016-11-05 08:00:35,12.393598910452843,2016-11-05,08:00:35,Sat,8
Others-CCCPS202,2937,374,2016-11-05 08:26:35,12.734082397003744,2016-11-05,08:26:35,Sat,8
Others-CCCPS202,2937,423,2016-11-05 08:59:37,14.402451481103167,2016-11-05,08:59:37,Sat,8
Others-CCCPS202,2937,463,2016-11-05 09:26:38,15.764385427306776,2016-11-05,09:26:38,Sat,9
Others-CCCPS202,2937,529,2016-11-05 09:59:37,18.01157643854273,2016-11-05,09:59:37,Sat,9
Others-CCCPS202,2937,583,2016-11-05 10:33:38,19.850187265917604,2016-11-05,10:33:38,Sat,10
Others-CCCPS202,2937,610,2016-11-05 10:59:39,20.76949267960504,2016-11-05,10:59:39,Sat,10
Others-CCCPS202,2937,643,2016-11-05 11:26:38,21.893088185223018,2016-11-05,11:26:38,Sat,11
Others-CCCPS202,2937,735,2016-11-05 12:06:39,25.025536261491318,2016-11-05,12:06:39,Sat,12
Others-CCCPS202,2937,752,2016-11-05 12:26:41,25.604358188627852,2016-11-05,12:26:41,Sat,12
Others-CCCPS202,2937,788,2016-11-05 13:00:37,26.8300987402111,2016-11-05,13:00:37,Sat,13
Others-CCCPS202,2937,857,2016-11-05 13:33:39,29.179434797412327,2016-11-05,13:33:39,Sat,13
Others-CCCPS202,2937,885,2016-11-05 13:59:41,30.13278855975485,2016-11-05,13:59:41,Sat,13
Others-CCCPS202,2937,891,2016-11-05 14:26:39,30.337078651685392,2016-11-05,14:26:39,Sat,14
Others-CCCPS202,2937,926,2016-11-05 15:00:40,31.52877085461355,2016-11-05,15:00:40,Sat,15
Others-CCCPS202,2937,937,2016-11-05 15:26:40,31.903302689819544,2016-11-05,15:26:40,Sat,15
Others-CCCPS202,2937,897,2016-11-05 16:00:41,30.541368743615934,2016-11-05,16:00:41,Sat,16
Others-CCCPS202,2937,870,2016-11-05 16:26:40,29.622063329928498,2016-11-05,16:26:40,Sat,16
Others-CCCPS202,2937,331,2016-11-06 08:00:42,11.270003404834865,2016-11-06,08:00:42,Sun,8
Others-CCCPS202,2937,333,2016-11-06 08:26:43,11.338100102145045,2016-11-06,08:26:43,Sun,8
Others-CCCPS202,2937,336,2016-11-06 09:00:42,11.440245148110316,2016-11-06,09:00:42,Sun,9
Others-CCCPS202,2937,351,2016-11-06 09:33:44,11.95097037793667,2016-11-06,09:33:44,Sun,9
Others-CCCPS202,2937,374,2016-11-06 10:00:43,12.734082397003744,2016-11-06,10:00:43,Sun,10
Others-CCCPS202,2937,407,2016-11-06 10:26:46,13.857677902621722,2016-11-06,10:26:46,Sun,10
Others-CCCPS202,2937,465,2016-11-06 10:59:45,15.832482124616956,2016-11-06,10:59:45,Sun,10
Others-CCCPS202,2937,488,2016-11-06 11:26:44,16.61559414368403,2016-11-06,11:26:44,Sun,11
Others-CCCPS202,2937,561,2016-11-06 11:59:43,19.10112359550562,2016-11-06,11:59:43,Sun,11
Others-CCCPS202,2937,586,2016-11-06 12:26:47,19.952332311882873,2016-11-06,12:26:47,Sun,12
Others-CCCPS202,2937,676,2016-11-06 13:06:45,23.016683690840996,2016-11-06,13:06:45,Sun,13
Others-CCCPS202,2937,705,2016-11-06 13:26:43,24.00408580183861,2016-11-06,13:26:43,Sun,13
Others-CCCPS202,2937,760,2016-11-06 13:59:46,25.876744977868572,2016-11-06,13:59:46,Sun,13
Others-CCCPS202,2937,781,2016-11-06 14:33:47,26.591760299625467,2016-11-06,14:33:47,Sun,14
Others-CCCPS202,2937,820,2016-11-06 15:00:47,27.919645897173986,2016-11-06,15:00:47,Sun,15
Others-CCCPS202,2937,837,2016-11-06 15:26:45,28.49846782431052,2016-11-06,15:26:45,Sun,15
Others-CCCPS202,2937,804,2016-11-06 15:59:48,27.374872318692542,2016-11-06,15:59:48,Sun,15
Others-CCCPS202,2937,780,2016-11-06 16:26:45,26.55771195097038,2016-11-06,16:26:45,Sun,16
Others-CCCPS202,2937,388,2016-11-07 08:00:52,13.210759278175008,2016-11-07,08:00:52,Mon,8
Others-CCCPS202,2937,510,2016-11-07 08:26:53,17.364657814096017,2016-11-07,08:26:53,Mon,8
Others-CCCPS202,2937,713,2016-11-07 08:59:50,24.276472591079333,2016-11-07,08:59:50,Mon,8
Others-CCCPS202,2937,840,2016-11-07 09:26:49,28.600612870275793,2016-11-07,09:26:49,Mon,9
Others-CCCPS202,2937,946,2016-11-07 09:59:50,32.20973782771536,2016-11-07,09:59:50,Mon,9
Others-CCCPS202,2937,1038,2016-11-07 10:26:49,35.342185903983655,2016-11-07,10:26:49,Mon,10
Others-CCCPS202,2937,1100,2016-11-07 10:59:51,37.453183520599254,2016-11-07,10:59:51,Mon,10
Others-CCCPS202,2937,1115,2016-11-07 11:26:51,37.9639087504256,2016-11-07,11:26:51,Mon,11
Others-CCCPS202,2937,1171,2016-11-07 11:59:51,39.870616275110656,2016-11-07,11:59:51,Mon,11
Others-CCCPS202,2937,1180,2016-11-07 12:26:50,40.17705141300647,2016-11-07,12:26:50,Mon,12
Others-CCCPS202,2937,1181,2016-11-07 12:59:53,40.21109976166156,2016-11-07,12:59:53,Mon,12
Others-CCCPS202,2937,1179,2016-11-07 13:33:52,40.143003064351376,2016-11-07,13:33:52,Mon,13
Others-CCCPS202,2937,1194,2016-11-07 13:59:54,40.65372829417773,2016-11-07,13:59:54,Mon,13
Others-CCCPS202,2937,1167,2016-11-07 14:33:55,39.7344228804903,2016-11-07,14:33:55,Mon,14
Others-CCCPS202,2937,1133,2016-11-07 15:00:51,38.57677902621723,2016-11-07,15:00:51,Mon,15
Others-CCCPS202,2937,1098,2016-11-07 15:33:53,37.38508682328907,2016-11-07,15:33:53,Mon,15
Others-CCCPS202,2937,1027,2016-11-07 16:00:51,34.96765406877766,2016-11-07,16:00:51,Mon,16
Others-CCCPS202,2937,944,2016-11-07 16:33:53,32.141641130405176,2016-11-07,16:33:53,Mon,16
Others-CCCPS202,2937,562,2016-11-08 07:59:58,19.135171944160707,2016-11-08,07:59:58,Tue,7
Others-CCCPS202,2937,678,2016-11-08 08:26:55,23.084780388151174,2016-11-08,08:26:55,Tue,8
Others-CCCPS202,2937,890,2016-11-08 08:59:56,30.303030303030305,2016-11-08,08:59:56,Tue,8
Others-CCCPS202,2937,987,2016-11-08 09:26:56,33.605720122574056,2016-11-08,09:26:56,Tue,9
Others-CCCPS202,2937,1113,2016-11-08 09:59:56,37.89581205311542,2016-11-08,09:59:56,Tue,9
Others-CCCPS202,2937,1203,2016-11-08 10:33:59,40.96016343207354,2016-11-08,10:33:59,Tue,10
Others-CCCPS202,2937,1258,2016-11-08 11:00:00,42.832822608103506,2016-11-08,11:00:00,Tue,11
Others-CCCPS202,2937,1339,2016-11-08 11:33:56,45.59073884916582,2016-11-08,11:33:56,Tue,11
Others-CCCPS202,2937,1355,2016-11-08 11:59:58,46.13551242764726,2016-11-08,11:59:58,Tue,11
Others-CCCPS202,2937,1354,2016-11-08 12:27:01,46.101464078992166,2016-11-08,12:27:01,Tue,12
Others-CCCPS202,2937,1360,2016-11-08 13:00:00,46.30575417092271,2016-11-08,13:00:00,Tue,13
Others-CCCPS202,2937,1370,2016-11-08 13:34:01,46.64623765747361,2016-11-08,13:34:01,Tue,13
Others-CCCPS202,2937,1373,2016-11-08 14:00:59,46.748382703438885,2016-11-08,14:00:59,Tue,14
Others-CCCPS202,2937,1322,2016-11-08 14:26:58,45.01191692202928,2016-11-08,14:26:58,Tue,14
Others-CCCPS202,2937,1300,2016-11-08 15:00:02,44.262853251617294,2016-11-08,15:00:02,Tue,15
Others-CCCPS202,2937,1237,2016-11-08 15:33:57,42.11780728634661,2016-11-08,15:33:57,Tue,15
Others-CCCPS202,2937,1147,2016-11-08 16:01:02,39.05345590738849,2016-11-08,16:01:02,Tue,16
Others-CCCPS202,2937,1036,2016-11-08 16:34:02,35.27408920667347,2016-11-08,16:34:02,Tue,16
Others-CCCPS202,2937,577,2016-11-09 08:00:02,19.645897173987063,2016-11-09,08:00:02,Wed,8
Others-CCCPS202,2937,650,2016-11-09 08:27:02,22.131426625808647,2016-11-09,08:27:02,Wed,8
Others-CCCPS202,2937,792,2016-11-09 09:00:07,26.96629213483146,2016-11-09,09:00:07,Wed,9
Others-CCCPS202,2937,928,2016-11-09 09:34:05,31.596867551923733,2016-11-09,09:34:05,Wed,9
Others-CCCPS202,2937,999,2016-11-09 10:00:05,34.01430030643514,2016-11-09,10:00:05,Wed,10
Others-CCCPS202,2937,1046,2016-11-09 10:27:03,35.61457269322438,2016-11-09,10:27:03,Wed,10
Others-CCCPS202,2937,1106,2016-11-09 11:00:04,37.65747361252979,2016-11-09,11:00:04,Wed,11
Others-CCCPS202,2937,1149,2016-11-09 11:27:04,39.12155260469867,2016-11-09,11:27:04,Wed,11
Others-CCCPS202,2937,1181,2016-11-09 12:00:06,40.21109976166156,2016-11-09,12:00:06,Wed,12
Others-CCCPS202,2937,1196,2016-11-09 12:27:05,40.721824991487914,2016-11-09,12:27:05,Wed,12
Others-CCCPS202,2937,1196,2016-11-09 13:00:08,40.721824991487914,2016-11-09,13:00:08,Wed,13
Others-CCCPS202,2937,1194,2016-11-09 13:27:04,40.65372829417773,2016-11-09,13:27:04,Wed,13
Others-CCCPS202,2937,1178,2016-11-09 14:00:04,40.10895471569629,2016-11-09,14:00:04,Wed,14
Others-CCCPS202,2937,1180,2016-11-09 14:27:08,40.17705141300647,2016-11-09,14:27:08,Wed,14
Others-CCCPS202,2937,1356,2016-11-09 15:00:06,46.16956077630235,2016-11-09,15:00:06,Wed,15
Others-CCCPS202,2937,1295,2016-11-09 15:34:05,44.09261150834185,2016-11-09,15:34:05,Wed,15
Others-CCCPS202,2937,1227,2016-11-09 16:00:09,41.77732379979571,2016-11-09,16:00:09,Wed,16
Others-CCCPS202,2937,1118,2016-11-09 16:34:06,38.066053796390875,2016-11-09,16:34:06,Wed,16
Others-CCCPS202,2937,558,2016-11-10 08:00:12,18.998978549540347,2016-11-10,08:00:12,Thu,8
Others-CCCPS202,2937,726,2016-11-10 08:34:11,24.719101123595507,2016-11-10,08:34:11,Thu,8
Others-CCCPS202,2937,888,2016-11-10 09:00:09,30.234933605720123,2016-11-10,09:00:09,Thu,9
Others-CCCPS202,2937,1018,2016-11-10 09:27:11,34.66121893088185,2016-11-10,09:27:11,Thu,9
Others-CCCPS202,2937,1180,2016-11-10 10:00:12,40.17705141300647,2016-11-10,10:00:12,Thu,10
Others-CCCPS202,2937,1233,2016-11-10 10:27:10,41.98161389172625,2016-11-10,10:27:10,Thu,10
Others-CCCPS202,2937,1286,2016-11-10 11:00:12,43.786176370446036,2016-11-10,11:00:12,Thu,11
Others-CCCPS202,2937,1317,2016-11-10 11:27:14,44.84167517875383,2016-11-10,11:27:14,Thu,11
Others-CCCPS202,2937,1366,2016-11-10 12:00:10,46.51004426285325,2016-11-10,12:00:10,Thu,12
Others-CCCPS202,2937,1362,2016-11-10 12:27:14,46.37385086823289,2016-11-10,12:27:14,Thu,12
Others-CCCPS202,2937,1382,2016-11-10 13:00:13,47.054817841334696,2016-11-10,13:00:13,Thu,13
Others-CCCPS202,2937,1379,2016-11-10 13:34:14,46.95267279536942,2016-11-10,13:34:14,Thu,13
Others-CCCPS202,2937,1352,2016-11-10 14:00:15,46.03336738168199,2016-11-10,14:00:15,Thu,14
